AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
A693779,Dahlia,2014-12-17 17:14:00,Return_to_owner,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black/White
A666550,,2013-11-08 14:48:00,Transfer,SCRP,Cat,Intact Female,5 years,Domestic Shorthair Mix,Torbie
A694410,,2014-12-31 16:24:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A715547,Mr. Bonanny,2016-01-20 13:21:00,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Black
A713488,Rosalie,2015-10-07 18:59:00,Return_to_owner,,Dog,Neutered Male,3 years,Pit Bull Mix,White/Black
A679732,Cotton,2014-06-18 14:18:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,White
A710929,,2015-09-06 17:22:00,Transfer,Partner,Dog,Spayed Female,6 months,Australian Kelpie Mix,Tan/White
A681289,Deuce,2014-06-19 18:11:00,Transfer,Partner,Dog,Neutered Male,2 years,Rat Terrier/Chihuahua Shorthair,Tricolor
A704574,Tina,2015-09-29 07:59:00,Adoption,Foster,Dog,Spayed Female,7 months,Chihuahua Shorthair/Dachshund,Black/Tan
A702634,Hillery,2015-05-17 15:06:00,Transfer,Partner,Cat,Intact Female,3 weeks,Siamese,Seal Point
A668803,Dumpling,2014-01-11 17:42:00,Adoption,Foster,Dog,Spayed Female,2 months,Border Collie/Labrador Retriever,Black/White
A710080,Garfield,2015-08-21 12:48:00,Transfer,Partner,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Orange Tabby
A712141,,2015-09-18 11:41:00,Transfer,Partner,Cat,Unknown,6 days,Domestic Medium Hair Mix,Black/White
A705212,,2015-06-14 17:42:00,Transfer,Partner,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Black
A670815,Chico,2014-02-10 17:16:00,Transfer,Partner,Dog,Neutered Male,5 months,Dachshund/Belgian Malinois,Sable
A668364,Patience,2013-12-28 12:50:00,Adoption,,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black
A681190,China,2014-08-19 16:20:00,Transfer,Partner,Dog,Spayed Female,4 years,American Pit Bull Terrier/Catahoula,White/Tan
A708338,Sophia,2015-08-10 13:59:00,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black
A720443,Sleepy,2016-02-13 18:27:00,Adoption,,Dog,Neutered Male,2 months,Pointer Mix,Black/White
A704075,Dolly,2015-06-01 18:41:00,Return_to_owner,,Dog,Spayed Female,1 year,Labrador Retriever/Great Pyrenees,White
A701793,,2015-07-16 11:09:00,Adoption,Foster,Cat,Spayed Female,3 months,Siamese Mix,Lynx Point/White
A663915,Mustachio,2013-11-16 15:09:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black/White
A683365,August,2014-07-13 18:20:00,Adoption,,Cat,Neutered Male,3 months,Domestic Shorthair Mix,Brown Tabby/Black
A709918,Francis,2016-01-21 18:48:00,Return_to_owner,,Dog,Spayed Female,11 months,Australian Cattle Dog Mix,White/Brown
A700155,Jojo,2015-04-10 16:56:00,Return_to_owner,,Dog,Intact Male,3 years,German Shepherd,Black/Tan
A694006,Gracie,2015-01-01 13:31:00,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Blue
A718927,Ollie,2016-01-21 13:31:00,Adoption,,Dog,Neutered Male,4 years,English Bulldog Mix,White
A696761,Finnegan,2015-02-19 11:23:00,Adoption,,Dog,Neutered Male,4 years,German Wirehaired Pointer Mix,Liver Tick
A670259,Polly,2014-01-10 14:06:00,Transfer,Partner,Dog,Spayed Female,4 years,Skye Terrier Mix,Black
A709232,,2015-11-02 15:44:00,Adoption,Foster,Cat,Neutered Male,8 months,Domestic Shorthair Mix,Orange Tabby
A656751,Bella,2014-02-13 11:26:00,Adoption,Foster,Cat,Spayed Female,9 months,Domestic Shorthair Mix,Brown Tabby
A710282,Biscuit,2015-08-24 18:34:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A681894,Harper,2014-06-23 15:40:00,Transfer,Partner,Cat,Intact Female,1 month,Domestic Longhair Mix,Black Tabby
A713533,Nell,2015-10-13 17:28:00,Adoption,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Brown/Black
A704964,,2015-06-11 14:59:00,Transfer,Partner,Cat,Unknown,4 weeks,Domestic Shorthair Mix,Calico
A693346,Milo,2014-12-09 18:22:00,Return_to_owner,,Dog,Neutered Male,1 year,German Shepherd Mix,Black/Brown
A714304,Alana,2015-10-29 16:24:00,Transfer,Partner,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black
A679791,Jemina,2014-05-30 15:17:00,Transfer,Partner,Dog,Intact Female,1 year,Lhasa Apso/Shih Tzu,White/Tan
A669752,Uliana,2014-01-03 17:19:00,Transfer,Partner,Cat,Unknown,1 year,Domestic Shorthair Mix,Brown Tabby
A664702,Harley,2016-02-07 11:37:00,Return_to_owner,,Dog,Neutered Male,6 years,Pit Bull Mix,White
A691541,Chickla,2015-12-03 11:17:00,Return_to_owner,,Dog,Spayed Female,2 years,Pit Bull Mix,Fawn
A695339,Bailee,2015-04-17 11:47:00,Adoption,,Dog,Spayed Female,2 years,Cocker Spaniel/Chihuahua Shorthair,Black/Tan
A711461,Autumn,2015-12-24 13:11:00,Adoption,,Dog,Spayed Female,7 years,Black Mouth Cur Mix,Fawn/White
A679573,,2014-05-31 19:02:00,Adoption,,Dog,Neutered Male,2 years,Border Collie Mix,Black/White
A708684,Bobbie,2015-08-03 00:00:00,Transfer,Partner,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Cream Tabby/White
A646767,Paloma,2015-10-13 13:49:00,Transfer,Partner,Dog,Spayed Female,2 years,Finnish Spitz Mix,White
A698706,Ricky,2015-04-07 16:40:00,Adoption,,Dog,Neutered Male,4 years,Chihuahua Shorthair/Dachshund,White/Tan
A670091,Pete,2014-01-19 14:00:00,Adoption,,Dog,Neutered Male,1 year,Australian Shepherd/Australian Cattle Dog,Brown/White
A680192,Tootsie,2014-08-23 12:59:00,Adoption,Foster,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Black Smoke/White
A696396,Molly,2015-02-16 12:11:00,Adoption,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black/Brown Brindle
A670792,,2014-01-15 09:53:00,Transfer,SCRP,Cat,Intact Male,6 months,Domestic Shorthair Mix,Black
A700701,Mona Lisa,2015-04-27 16:46:00,Adoption,,Dog,Spayed Female,5 months,Labrador Retriever Mix,Black/White
A687754,Penny,2014-11-15 13:15:00,Adoption,,Cat,Spayed Female,5 months,Domestic Shorthair Mix,Calico
A666487,Jackson,2013-11-24 14:38:00,Adoption,,Dog,Neutered Male,10 years,Australian Cattle Dog/Labrador Retriever,Brown/White
A707972,,2015-07-21 12:58:00,Transfer,Partner,Cat,Unknown,6 days,Domestic Shorthair Mix,Brown Tabby
A689906,Tara,2014-10-14 13:59:00,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,White/Black
A709189,,2015-08-10 18:17:00,Adoption,,Dog,Neutered Male,5 months,Pit Bull Mix,Black/White
A719846,Ziggy,2016-01-29 12:23:00,Return_to_owner,,Dog,Intact Female,1 year,Pit Bull Mix,White/Tan
A716140,Penny,2015-12-18 14:08:00,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,Brown/White
A650209,Melo,2014-12-02 12:58:00,Return_to_owner,,Dog,Neutered Male,2 years,Miniature Poodle Mix,White
A710274,,2015-10-23 09:00:00,Transfer,SCRP,Cat,Spayed Female,6 months,Domestic Medium Hair Mix,Blue Tabby
A719576,Banana,2016-01-27 17:35:00,Adoption,,Dog,Spayed Female,3 months,Australian Kelpie Mix,Black/Tan
A711043,Monkey,2015-09-08 12:01:00,Transfer,Partner,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Torbie
A710019,Hoffy,2015-08-24 13:43:00,Transfer,Partner,Cat,Intact Male,4 months,Domestic Shorthair Mix,Blue Tabby/White
A680803,Finn,2014-06-08 14:06:00,Return_to_owner,,Cat,Neutered Male,2 years,Domestic Longhair Mix,Orange Tabby
A687641,,2014-09-08 16:40:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Blue Tabby/White
A685601,Hank,2014-08-13 17:13:00,Adoption,,Dog,Neutered Male,3 months,Cairn Terrier Mix,Tan/Black
A715743,Buddy,2016-01-26 14:41:00,Adoption,Foster,Dog,Neutered Male,5 years,Labrador Retriever Mix,Buff
A605352,Odin,2015-06-20 16:18:00,Return_to_owner,,Dog,Neutered Male,6 years,Chinese Sharpei Mix,Tan/Black
A692361,,2014-11-21 16:22:00,Transfer,Partner,Dog,Spayed Female,2 years,Yorkshire Terrier,Red/Black
A700964,Chiki,2015-09-21 18:49:00,Return_to_owner,,Dog,Spayed Female,6 years,Shih Tzu Mix,Gray/White
A688851,Clay,2014-09-28 11:28:00,Transfer,Partner,Dog,Intact Male,6 years,Shetland Sheepdog,Sable/White
A698677,Little Bit,2015-03-21 15:47:00,Return_to_owner,,Dog,Spayed Female,2 years,Dachshund Mix,Black/Tan
A708341,,2015-08-01 09:39:00,Euthanasia,Suffering,Cat,Unknown,4 months,Domestic Shorthair Mix,White/Black
A710020,,2015-08-17 09:00:00,Transfer,SCRP,Cat,Unknown,4 months,Domestic Shorthair Mix,Blue Tabby/White
A689047,Sandro,2015-03-18 15:29:00,Adoption,,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Blue
A675248,,2014-03-26 15:52:00,Transfer,SCRP,Cat,Intact Female,10 months,Domestic Shorthair Mix,Brown Tabby/White
A705566,Buddy,2015-06-23 17:14:00,Adoption,,Dog,Neutered Male,1 year,Boxer/Bulldog,Brown/White
A711941,,2015-09-18 17:12:00,Adoption,,Dog,Spayed Female,3 months,Chihuahua Shorthair Mix,Fawn
A709047,,2015-08-04 17:55:00,Transfer,Partner,Cat,Intact Female,3 months,Siamese Mix,Calico Point
A673952,,2014-03-06 14:29:00,Transfer,SCRP,Cat,Unknown,8 months,Domestic Shorthair Mix,Brown Tabby/White
A720940,Justin,2016-02-19 17:28:00,Adoption,,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,White
A671174,Blaze,2014-01-25 12:58:00,Adoption,,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Brown Tabby
A704101,Lobo,2015-06-02 16:41:00,Return_to_owner,,Dog,Intact Male,2 years,Siberian Husky,Black/White
A707705,Rusty,2015-07-16 14:56:00,Return_to_owner,,Dog,Intact Male,5 years,English Bulldog Mix,Brown Brindle/White
A688501,Watson,2014-12-18 13:35:00,Transfer,Partner,Cat,Neutered Male,4 months,Domestic Medium Hair Mix,Black
A718397,Alex,2016-01-06 12:08:00,Transfer,Partner,Dog,Intact Male,10 years,Pit Bull Mix,Fawn/White
A703237,,2015-05-24 12:24:00,Transfer,Partner,Dog,Neutered Male,2 years,Cairn Terrier Mix,White/Tan
A663964,,2013-12-12 15:52:00,Adoption,Foster,Dog,Neutered Male,3 months,American Bulldog Mix,Tan/White
A666871,,2013-11-12 17:49:00,Adoption,,Dog,Spayed Female,2 years,Chihuahua Longhair Mix,Black/Tan
A669859,Mack,2014-01-08 16:10:00,Euthanasia,Behavior,Dog,Intact Male,2 years,Pit Bull Mix,Red/White
A699696,Emily,2015-04-02 15:56:00,Return_to_owner,,Dog,Spayed Female,3 years,Lhasa Apso Mix,Black/White
A719230,Zeus,2016-01-19 12:19:00,Return_to_owner,,Dog,Intact Male,2 years,Pit Bull Mix,Tan/White
A671437,,2014-01-27 16:26:00,Transfer,SCRP,Cat,Unknown,8 months,Domestic Shorthair Mix,Brown Tabby
A670613,Nelson,2014-02-02 14:52:00,Adoption,,Cat,Neutered Male,9 years,Domestic Shorthair Mix,Orange Tabby
A708505,Frances,2015-08-04 16:46:00,Transfer,Partner,Dog,Spayed Female,8 years,Pomeranian Mix,Tan
A714525,Prancer,2015-11-04 18:52:00,Adoption,,Dog,Neutered Male,2 years,Golden Retriever Mix,Brown
A663715,,2013-10-06 15:04:00,Transfer,SCRP,Cat,Unknown,6 months,Domestic Shorthair Mix,Brown Tabby/White
A702239,Ivy,2015-05-23 15:46:00,Adoption,,Dog,Spayed Female,8 months,Blue Lacy/Australian Kelpie,Blue
A669511,,2013-12-28 17:44:00,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby
A685946,Cammie,2014-09-18 15:00:00,Transfer,Partner,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Black/White
A693032,Hiddles,2014-12-22 16:29:00,Adoption,,Cat,Neutered Male,10 years,Domestic Medium Hair Mix,Orange Tabby/White
A708879,Hambone,2015-09-23 07:57:00,Adoption,Foster,Dog,Neutered Male,1 month,Catahoula Mix,White/Black
A697203,Alejandro,2015-02-20 09:00:00,Transfer,SCRP,Cat,Intact Male,1 year,Siamese Mix,Seal Point
A663985,Buster,2013-10-06 18:43:00,Adoption,,Dog,Neutered Male,2 years,Jack Russell Terrier/Beagle,White/Brown
A540369,Kolben,2015-07-04 16:55:00,Return_to_owner,,Dog,Neutered Male,7 years,German Shepherd Mix,Black
A665444,,2013-10-25 12:08:00,Euthanasia,Suffering,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A692324,,2014-11-18 17:28:00,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Brown Tabby
A716142,Max,2015-11-27 17:37:00,Adoption,,Cat,Neutered Male,7 years,Snowshoe,Chocolate/White
A717746,Apple,2015-12-16 16:50:00,Return_to_owner,,Dog,Neutered Male,1 year,Manchester Terrier Mix,Tricolor
A699131,Mac,2015-04-02 19:11:00,Return_to_owner,,Dog,Neutered Male,1 year,Chihuahua Shorthair Mix,Brown
A687239,Lucy,2014-09-09 17:04:00,Adoption,,Dog,Spayed Female,8 months,Plott Hound Mix,Brown Brindle/White
A670273,Annie,2014-03-21 11:49:00,Transfer,Partner,Dog,Spayed Female,2 years,Labrador Retriever/Chesa Bay Retr,Brown/White
A704812,Meisha,2015-10-30 15:29:00,Return_to_owner,,Dog,Spayed Female,5 years,Australian Cattle Dog Mix,Black/White
A674707,Ziggy,2014-03-22 09:56:00,Adoption,,Dog,Intact Female,2 months,Soft Coated Wheaten Terrier Mix,Buff/Tan
A661878,Tito,2013-10-26 10:32:00,Adoption,Foster,Dog,Neutered Male,6 years,Chihuahua Shorthair Mix,Tricolor
A665795,,2013-10-30 10:55:00,Euthanasia,Suffering,Cat,Intact Male,2 months,Siamese Mix,Cream/Seal Point
A677666,Chloe,2014-05-01 18:04:00,Return_to_owner,,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Tan/White
A630031,Gideon,2014-01-11 16:05:00,Adoption,,Dog,Neutered Male,2 years,German Shepherd Mix,Black
A708747,Zeus,2015-08-14 14:51:00,Return_to_owner,,Dog,Intact Male,10 months,Pit Bull Mix,Brown Brindle/White
A709626,,2015-08-12 09:00:00,Transfer,SCRP,Cat,Intact Male,4 months,Domestic Shorthair Mix,Blue
A716648,Blaze,2015-12-23 13:37:00,Transfer,Partner,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Blue/White
A643280,Nala,2014-07-27 18:19:00,Adoption,,Dog,Spayed Female,3 years,Pit Bull Mix,White/Blue Cream
A706328,Boss Hogg,2015-07-21 11:34:00,Adoption,,Dog,Neutered Male,3 years,Rottweiler Mix,Black/Brown
A601869,Otto,2013-11-14 12:04:00,Return_to_owner,,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Black
A702539,Annie,2015-07-11 14:16:00,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair Mix,Black
A711844,Bambam,2015-09-13 11:12:00,Return_to_owner,,Dog,Spayed Female,11 years,Shih Tzu Mix,Black/White
A669277,Emma,2013-12-18 17:22:00,Return_to_owner,,Dog,Spayed Female,5 years,Golden Retriever Mix,Red
A654275,Maddox,2014-05-07 14:48:00,Transfer,Partner,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Black/White
A655852,Trexl,2013-12-09 19:30:00,Adoption,Foster,Dog,Neutered Male,4 years,Chihuahua Shorthair Mix,Tricolor
A668631,,2013-12-06 13:52:00,Euthanasia,Suffering,Dog,Intact Male,1 year,German Shepherd Mix,Black/Red
A693005,Lex,2014-12-01 18:30:00,Return_to_owner,,Dog,Neutered Male,1 year,Boxer Mix,Brown
A686862,,2014-08-28 10:13:00,Euthanasia,Suffering,Cat,Intact Male,5 months,Domestic Shorthair Mix,Black/White
A696956,Beanie,2015-03-24 16:40:00,Return_to_owner,,Dog,Spayed Female,3 years,Dachshund Wirehair Mix,Buff
A711368,,2015-09-05 18:43:00,Transfer,Partner,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Black/White
A708840,Patsy,2015-10-01 12:09:00,Transfer,Partner,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby/White
A720800,,2016-02-16 14:26:00,Return_to_owner,,Dog,Spayed Female,8 months,Rottweiler Mix,Black/Tan
A695279,Jasmine,2015-01-14 17:41:00,Transfer,Partner,Dog,Spayed Female,1 year,Yorkshire Terrier,Silver/Brown
A704895,Lauren,2015-06-20 12:20:00,Adoption,,Dog,Spayed Female,1 year,Labrador Retriever/Rhod Ridgeback,Tan/Red
A686435,Pancho,2014-09-04 15:31:00,Transfer,Partner,Dog,Neutered Male,4 months,Dachshund Mix,Brown/White
A310938,Rocky,2015-04-19 12:06:00,Return_to_owner,,Cat,Neutered Male,12 years,Domestic Shorthair,Gray/White
A664838,,2013-10-09 19:29:00,Transfer,Partner,Cat,Intact Male,2 weeks,Siamese Mix,Lynx Point
A712035,Sissy,2015-09-21 17:57:00,Transfer,Partner,Dog,Spayed Female,2 years,Cairn Terrier Mix,Tan/Brown
A668337,Tony,2014-01-01 13:42:00,Euthanasia,Behavior,Dog,Intact Male,1 year,Pit Bull Mix,Brown Brindle/White
A676108,Orange Cat,2014-04-06 15:09:00,Euthanasia,Suffering,Cat,Neutered Male,10 years,Domestic Medium Hair Mix,Orange Tabby
A714199,,2015-10-20 09:00:00,Transfer,SCRP,Cat,Intact Male,3 months,Domestic Shorthair Mix,Brown Tabby
A705499,,2015-06-18 13:44:00,Transfer,Partner,Cat,Unknown,1 week,Domestic Shorthair Mix,White/Blue
A685224,Stewie,2014-08-16 14:55:00,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever/Boxer,Black
A673655,Whiskey,2015-07-18 15:24:00,Adoption,,Dog,Neutered Male,2 years,Dachshund/Chihuahua Shorthair,Chocolate/White
A695632,Camila,2015-01-20 17:32:00,Return_to_owner,,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,White/Brown
A688555,Tinkerbell,2014-11-30 17:17:00,Adoption,,Dog,Spayed Female,6 years,Pit Bull Mix,Black/White
A673323,Coco,2014-02-23 17:36:00,Adoption,,Dog,Spayed Female,10 months,Chihuahua Shorthair Mix,Tan
A691343,,2014-11-08 18:22:00,Adoption,,Dog,Spayed Female,2 months,Australian Shepherd Mix,White/Black
A611929,Bam Bam,2014-02-22 17:16:00,Euthanasia,Aggressive,Dog,Intact Male,4 years,Pit Bull Mix,Blue/White
A674043,Misty,2014-03-11 13:12:00,Return_to_owner,,Dog,Spayed Female,4 years,Chihuahua Shorthair Mix,Blue/White
A694319,Ralph,2014-12-30 17:43:00,Adoption,,Dog,Neutered Male,3 years,German Shepherd Mix,Brown/Black
A695690,Scooter,2015-01-21 13:15:00,Return_to_owner,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Blue/White
A682537,Coconut,2014-06-29 15:09:00,Transfer,Partner,Dog,Intact Female,3 months,Chihuahua Shorthair/Border Terrier,White/Buff
A715737,Jeevees,2015-11-09 17:54:00,Return_to_owner,,Dog,Neutered Male,4 years,Great Dane,Black/White
A700394,Moose,2015-04-24 14:39:00,Return_to_owner,,Dog,Neutered Male,7 years,Plott Hound/Pit Bull,Brown Brindle
A679351,,2014-05-26 14:15:00,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Calico
A690551,Franklin,2014-10-24 14:49:00,Transfer,Partner,Cat,Intact Male,2 years,Domestic Shorthair Mix,Blue Tabby/White
A688822,Duke,2014-09-29 17:23:00,Adoption,,Dog,Neutered Male,2 years,Australian Shepherd Mix,Blue Merle
A720502,,2016-02-10 18:49:00,Transfer,SCRP,Cat,Intact Male,,Domestic Shorthair Mix,Black
A705134,Brownie,2015-07-18 20:14:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Longhair Mix,Black/White
A691653,Butterscotch,2014-12-21 12:18:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby/White
A687214,,2014-09-07 17:17:00,Adoption,,Dog,Spayed Female,1 year,Pbgv Mix,Black
A665134,Cosita,2013-11-15 18:50:00,Euthanasia,Suffering,Dog,Spayed Female,1 year,Chihuahua Shorthair Mix,Tan
A687691,,2014-09-08 18:51:00,Transfer,Partner,Cat,Unknown,2 days,Domestic Shorthair Mix,Black
A668526,Hansel,2014-02-01 14:56:00,Adoption,Foster,Dog,Neutered Male,2 months,Chihuahua Shorthair Mix,White/Cream
A701435,,2015-05-03 12:36:00,Transfer,Partner,Dog,Intact Male,1 month,Chihuahua Shorthair Mix,Brown
A691544,Spruce,2014-11-09 17:31:00,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Blue Tabby
A625626,Olenta,2015-12-15 12:04:00,Euthanasia,Suffering,Dog,Intact Female,7 years,Dachshund Mix,White/Brown
A678611,Jackson,2014-06-25 17:25:00,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A661152,Echo,2013-11-13 11:58:00,Adoption,Foster,Dog,Spayed Female,3 years,Pit Bull Mix,White/Brown Brindle
A684157,Peaches,2014-11-29 16:49:00,Adoption,,Dog,Spayed Female,1 year,Bull Terrier Mix,Brown Brindle/White
A709987,Franklin,2015-08-26 13:16:00,Transfer,Partner,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A706228,Rico,2015-06-27 15:16:00,Transfer,Partner,Dog,Intact Male,2 years,Shetland Sheepdog,Tricolor
A678702,Junebug,2014-07-19 13:22:00,Adoption,,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black Tabby
A614684,Abby,2013-11-15 13:34:00,Adoption,Foster,Cat,Spayed Female,10 years,Domestic Shorthair Mix,Brown Tabby
A668827,Kringle,2013-12-13 18:23:00,Transfer,Partner,Dog,Intact Male,6 months,Pug Mix,Buff
A711805,Bernie,2015-09-16 17:42:00,Adoption,,Dog,Neutered Male,3 years,St. Bernard Rough Coat Mix,Tricolor
A706601,Bevo,2015-07-01 16:05:00,Return_to_owner,,Dog,Intact Male,5 years,American Staffordshire Terrier Mix,Brown Brindle/White
A708346,,2015-07-30 17:49:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Blue
A717109,Max,2016-01-11 10:36:00,Adoption,,Dog,Neutered Male,2 years,Golden Retriever/Australian Cattle Dog,Tan
A687441,Tugboat,2014-09-12 11:49:00,Return_to_owner,,Dog,Neutered Male,3 years,English Bulldog Mix,Brown/White
A708436,Cupid,2015-07-29 16:34:00,Return_to_owner,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Brown Tabby
A670573,Traveler,2014-01-12 17:10:00,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Brown Tabby/White
A699537,Travieso,2015-04-02 14:13:00,Transfer,Partner,Dog,Intact Male,2 years,Yorkshire Terrier/Miniature Schnauzer,Black/Gray
A669931,Zeke,2014-01-13 12:32:00,Adoption,,Dog,Neutered Male,6 years,Australian Shepherd Mix,Black/Brown
A685603,Nolan,2014-08-14 16:11:00,Transfer,Partner,Dog,Intact Male,6 months,Catahoula Mix,Brown Merle
A670513,Tigger,2014-08-21 18:02:00,Adoption,,Dog,Neutered Male,1 year,Pit Bull Mix,White/Tan
A689758,Junebug,2014-11-04 12:39:00,Transfer,Partner,Dog,Spayed Female,6 months,Pit Bull Mix,Fawn/White
A681387,King,2014-06-16 18:40:00,Return_to_owner,,Dog,Intact Male,1 year,Pit Bull Mix,Blue/White
A662755,Ranger,2013-10-27 11:26:00,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A666472,,2013-11-09 10:43:00,Transfer,Partner,Dog,Neutered Male,1 year,Dachshund Mix,Black/Brown Brindle
A708871,Onyx,2015-09-09 13:46:00,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever/Chinese Sharpei,Black/White
A697539,Sadie,2015-04-24 18:34:00,Adoption,Foster,Dog,Spayed Female,5 months,Pit Bull Mix,Brown/White
A720293,Rorschach,2016-02-15 17:14:00,Adoption,,Dog,Neutered Male,8 months,Catahoula/Australian Cattle Dog,White/Red
A686411,,2014-08-21 18:04:00,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A699897,Minka,2015-04-15 18:15:00,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair Mix,Brown Tabby
A685072,,2014-08-10 13:04:00,Transfer,Partner,Dog,Intact Female,8 months,Pit Bull,Blue/White
A684357,Hudson,2014-10-05 18:10:00,Adoption,,Dog,Neutered Male,1 year,Plott Hound Mix,Brown Brindle/White
